agno,mes,pmen,tmax,tmin,estacion,fecha,etp,bal
1990,12,0,28,13.7,Cogotí,1990-12-01,126.54736936606375,-126.54736936606375
1991,1,0,28.7,14.5,Cogotí,1991-01-01,161.1016275136031,-161.1016275136031
1991,2,0,28.1,13.9,Cogotí,1991-02-01,173.00651695423224,-173.00651695423224
1991,3,0,26.3,13.5,Cogotí,1991-03-01,172.61272097719225,-172.61272097719225
1991,4,0,24.5,11.3,Cogotí,1991-04-01,163.04552209992133,-163.04552209992133
1991,5,25.8,23.6,10.1,Cogotí,1991-05-01,132.24261080270782,-106.44261080270782
1991,6,177.1,18.8,8.1,Cogotí,1991-06-01,101.03219063971054,76.06780936028946
1991,7,31.5,17.8,7.7,Cogotí,1991-07-01,73.03672048445641,-41.53672048445641
1991,8,0,17.7,7.2,Cogotí,1991-08-01,59.42246000993509,-59.42246000993509
1991,9,13.5,22.9,10.6,Cogotí,1991-09-01,61.24967424011181,-47.74967424011181
1991,10,0,23.2,9.2,Cogotí,1991-10-01,70.45078280389689,-70.45078280389689
1991,11,0,25.9,10.9,Cogotí,1991-11-01,97.12040555462318,-97.12040555462318
1991,12,0.7,26.2,13.4,Cogotí,1991-12-01,116.4738508581503,-115.7738508581503
1992,1,0,28.7,14.6,Cogotí,1992-01-01,160.7370885795678,-160.7370885795678
1992,2,0,27.8,14.3,Cogotí,1992-02-01,168.90576479610712,-168.90576479610712
1992,3,26.5,26,14,Cogotí,1992-03-01,167.57486817914094,-141.07486817914094
1992,4,9.8,23.3,11.4,Cogotí,1992-04-01,152.42370156443425,-142.62370156443424
1992,5,32,20.3,9.5,Cogotí,1992-05-01,111.62485864305589,-79.62485864305589
1992,6,186.2,15.6,7.3,Cogotí,1992-06-01,83.28806565233216,102.91193434766782
1992,7,0,17.3,6.5,Cogotí,1992-07-01,73.42394072417848,-73.42394072417848
1992,8,101.5,19.6,6.4,Cogotí,1992-08-01,67.8372572693268,33.6627427306732
1992,9,1.2,19.8,8.1,Cogotí,1992-09-01,54.89589073530267,-53.69589073530267
1992,10,0,25.9,11.3,Cogotí,1992-10-01,77.02304781518701,-77.02304781518701
1992,11,1.8,24.3,11.3,Cogotí,1992-11-01,88.9155995667421,-87.1155995667421
1992,12,0,27,13.3,Cogotí,1992-12-01,121.62074752339913,-121.62074752339913
1993,1,0,29.1,16.4,Cogotí,1993-01-01,156.8022365181812,-156.8022365181812
1993,2,0,27.8,16.1,Cogotí,1993-02-01,160.88539787983078,-160.88539787983078
1993,3,0,27.4,14.7,Cogotí,1993-03-01,177.18189701408969,-177.18189701408969
1993,4,37,24.6,13.7,Cogotí,1993-04-01,153.3491544875791,-116.34915448757911
1993,5,78,20.4,9.3,Cogotí,1993-05-01,112.99155006760745,-34.99155006760745
1993,6,0,20.8,7.6,Cogotí,1993-06-01,114.90920053669677,-114.90920053669677
1993,7,26,19.2,5.8,Cogotí,1993-07-01,83.43809698652355,-57.43809698652355
1993,8,6,22.3,7.8,Cogotí,1993-08-01,75.83155706515575,-69.83155706515575
1993,9,0,21.7,7.8,Cogotí,1993-09-01,61.34251373500692,-61.34251373500692
1993,10,0,24.4,9.9,Cogotí,1993-10-01,73.70111689797383,-73.70111689797383
1993,11,0,26.8,13.2,Cogotí,1993-11-01,96.56451003054585,-96.56451003054585
1993,12,0,27.6,13.8,Cogotí,1993-12-01,123.83285257431672,-123.83285257431672
1994,2,0,27.8,13.8,Cogotí,1994-02-01,156.7151044056743,-156.7151044056743
1994,3,0,26,12.5,Cogotí,1994-03-01,161.08001507582415,-161.08001507582415
1994,4,0,26.4,11.9,Cogotí,1994-04-01,180.06317655891104,-180.06317655891104
1994,5,7.5,23.3,9.5,Cogotí,1994-05-01,159.7053052982191,-152.2053052982191
1994,6,27.5,21.7,8.3,Cogotí,1994-06-01,124.71753954698426,-97.21753954698426
1994,7,10.8,19.2,7.1,Cogotí,1994-07-01,106.40724469004685,-95.60724469004685
1994,8,0,21.3,8.7,Cogotí,1994-08-01,87.58474683023775,-87.58474683023775
1994,9,0,25.7,12.1,Cogotí,1994-09-01,82.0476444097789,-82.0476444097789
1994,10,0,25,10.7,Cogotí,1994-10-01,68.14448735341723,-68.14448735341723
1994,11,0,27.1,12.4,Cogotí,1994-11-01,79.72811511969826,-79.72811511969826
1994,12,0,29,14.9,Cogotí,1994-12-01,103.39581873818923,-103.39581873818923
1995,1,8.5,28.8,15,Cogotí,1995-01-01,127.69257784936039,-119.19257784936039
1995,2,0,27.4,13.8,Cogotí,1995-02-01,153.65978188821975,-153.65978188821975
1995,3,0,27.3,13.9,Cogotí,1995-03-01,166.32984720613626,-166.32984720613626
1995,4,9,26.1,12.9,Cogotí,1995-04-01,173.42921605821886,-164.42921605821886
1995,5,0,25,9.9,Cogotí,1995-05-01,172.18736857667506,-172.18736857667506
1995,6,8,24,8.9,Cogotí,1995-06-01,138.24528908545756,-130.24528908545756
1995,7,27.2,18.3,5.3,Cogotí,1995-07-01,105.48270210791084,-78.28270210791084
1995,8,8.8,20.8,6.9,Cogotí,1995-08-01,88.76678223886583,-79.96678223886583
1995,9,2.7,21.8,9.8,Cogotí,1995-09-01,70.56031305090733,-67.86031305090732
1995,10,0,25.6,11.4,Cogotí,1995-10-01,69.14391610093683,-69.14391610093683
1995,11,0,25.7,11.3,Cogotí,1995-11-01,76.2835260612265,-76.2835260612265
1995,12,0,26.6,12.6,Cogotí,1995-12-01,96.93752055274365,-96.93752055274365
1996,1,0,28.1,14,Cogotí,1996-01-01,126.3095488871271,-126.3095488871271
1996,2,0,28.3,13.4,Cogotí,1996-02-01,161.8833437519194,-161.8833437519194
1996,3,0,27.5,12.7,Cogotí,1996-03-01,172.52682602769707,-172.52682602769707
1996,4,6.7,24.2,9.6,Cogotí,1996-04-01,169.68066839454494,-162.98066839454495
1996,5,0,23.5,4.1,Cogotí,1996-05-01,174.9611568708657,-174.9611568708657
1996,6,2.5,19.9,6,Cogotí,1996-06-01,119.0841090507601,-116.5841090507601
1996,7,37,21.4,7.1,Cogotí,1996-07-01,119.78816490386909,-82.78816490386909
1996,8,9.5,19.6,6.3,Cogotí,1996-08-01,84.3607249698141,-74.8607249698141
1996,9,0,23.5,7.7,Cogotí,1996-09-01,80.48326917492109,-80.48326917492109
1996,10,0,24.4,9,Cogotí,1996-10-01,68.43568699250147,-68.43568699250147
1996,11,0,27.6,12.9,Cogotí,1996-11-01,80.7897411532495,-80.7897411532495
1996,12,0,27.4,12.8,Cogotí,1996-12-01,100.31639690036909,-100.31639690036909
1997,1,0,29.2,15.2,Cogotí,1997-01-01,129.58645631583244,-129.58645631583244
1997,2,0,29.3,15,Cogotí,1997-02-01,163.92467685910177,-163.92467685910177
1997,3,0,27.1,13.8,Cogotí,1997-03-01,165.06075413329376,-165.06075413329376
1997,4,0,26,11.2,Cogotí,1997-04-01,179.20854133664758,-179.20854133664758
1997,5,3.8,23.3,10.6,Cogotí,1997-05-01,155.6719492522416,-151.8719492522416
1997,6,255.6,17.6,8.7,Cogotí,1997-06-01,95.9084667596773,159.6915332403227
1997,7,17,19.6,7.6,Cogotí,1997-07-01,107.50734342426254,-90.50734342426254
1997,8,211.2,21.4,8.3,Cogotí,1997-08-01,88.89722332085162,122.30277667914837
1997,9,4.4,21.2,8.9,Cogotí,1997-09-01,69.84229924583025,-65.44229924583024
1997,10,45.4,21.7,9.2,Cogotí,1997-10-01,59.42235121870495,-14.022351218704948
1997,11,0,25.8,11.8,Cogotí,1997-11-01,75.83819560654781,-75.83819560654781
1997,12,0,27.3,13.7,Cogotí,1997-12-01,97.84181836428324,-97.84181836428324
1998,1,0,30.4,15.7,Cogotí,1998-01-01,135.60831911068334,-135.60831911068334
1998,2,0,27.4,14.5,Cogotí,1998-02-01,151.01708944036602,-151.01708944036602
1998,3,0,27.9,14.3,Cogotí,1998-03-01,169.7483730673909,-169.7483730673909
1998,4,4.8,22.9,11.7,Cogotí,1998-04-01,150.32893868428823,-145.52893868428822
1998,5,4.8,23.6,9.5,Cogotí,1998-05-01,162.1399339639625,-157.3399339639625
1998,6,7,20.2,7.7,Cogotí,1998-06-01,116.60039660955803,-109.60039660955803
1998,7,0.8,20.6,6,Cogotí,1998-07-01,117.45044757781054,-116.65044757781054
1998,8,0,22,6.2,Cogotí,1998-08-01,95.38686802760671,-95.38686802760671
1998,9,0,22,7.4,Cogotí,1998-09-01,75.2818680891337,-75.2818680891337
1998,10,0,25.2,10.1,Cogotí,1998-10-01,69.63184281110374,-69.63184281110374
1998,11,0,26.3,11.1,Cogotí,1998-11-01,78.80568467878825,-78.80568467878825
1998,12,0,28.2,13.4,Cogotí,1998-12-01,102.866615163814,-102.866615163814
1999,1,0,27,13.5,Cogotí,1999-01-01,121.04786947164776,-121.04786947164776
1999,2,0,28.7,14.4,Cogotí,1999-02-01,161.46272927173104,-161.46272927173104
1999,3,3,27.4,12.7,Cogotí,1999-03-01,171.71613952546218,-168.71613952546218
1999,4,0.5,25.6,10.5,Cogotí,1999-04-01,178.280604185509,-177.780604185509
1999,5,12,22.5,8.4,Cogotí,1999-05-01,156.9476798923363,-144.9476798923363
1999,6,12.5,19.6,7,Cogotí,1999-06-01,114.66924501356056,-102.16924501356056
1999,7,0,18.9,5.2,Cogotí,1999-07-01,109.19995973738246,-109.19995973738246
1999,8,38.2,20.3,6.8,Cogotí,1999-08-01,86.6510425018996,-48.45104250189959
1999,9,46.8,19.8,7.9,Cogotí,1999-09-01,66.18777678183507,-19.387776781835072
1999,10,14.5,22.9,9.7,Cogotí,1999-10-01,62.624535897842534,-48.124535897842534
1999,11,0,26.5,12.1,Cogotí,1999-11-01,77.96470569893948,-77.96470569893948
1999,12,0,28.2,13.9,Cogotí,1999-12-01,101.76895828475512,-101.76895828475512
2000,1,0,29,14.7,Cogotí,2000-01-01,129.82155744798,-129.82155744798
2000,2,0,29.3,15.3,Cogotí,2000-02-01,162.80506960278598,-162.80506960278598
2000,3,0,28,14,Cogotí,2000-03-01,171.78384073623133,-171.78384073623133
2000,4,0.4,24.9,11.1,Cogotí,2000-04-01,170.19587634821832,-169.79587634821831
2000,5,14.8,21.2,8.3,Cogotí,2000-05-01,146.96013496117283,-132.16013496117282
2000,6,138.4,17.7,7.6,Cogotí,2000-06-01,100.51925829340854,37.880741706591465
2000,7,15.4,19.9,6.8,Cogotí,2000-07-01,111.43241890722555,-96.03241890722555
2000,8,0,21.6,7.8,Cogotí,2000-08-01,90.82225211120237,-90.82225211120237
2000,9,87.9,20.8,8.3,Cogotí,2000-09-01,69.33617665150767,18.563823348492335
2000,10,0,24.7,11.6,Cogotí,2000-10-01,65.77149572127875,-65.77149572127875
2000,11,0,26.6,13.6,Cogotí,2000-11-01,75.67523430926244,-75.67523430926244
2000,12,0,28.5,14.7,Cogotí,2000-12-01,101.38928308906983,-101.38928308906983
2001,1,0,29.1,14.8,Cogotí,2001-01-01,130.1489762561716,-130.1489762561716
2001,2,0,29.3,15.3,Cogotí,2001-02-01,162.80506960278598,-162.80506960278598
2001,3,2.6,27.4,14.5,Cogotí,2001-03-01,164.68465222508578,-162.0846522250858
2001,4,0.9,23.7,10.5,Cogotí,2001-04-01,162.2702316469662,-161.3702316469662
2001,5,28.8,20.2,8.1,Cogotí,2001-05-01,139.70670237767945,-110.90670237767945
2001,6,0,21.1,6.6,Cogotí,2001-06-01,125.18693512389953,-125.18693512389953
2001,7,135.5,19.3,7.2,Cogotí,2001-07-01,106.75104838856075,28.748951611439253
2001,8,38.5,19.8,7.4,Cogotí,2001-08-01,83.17826424904794,-44.67826424904794
2001,9,17.2,18.7,6.8,Cogotí,2001-09-01,63.88741171200826,-46.687411712008256
2001,10,4,24.6,11.2,Cogotí,2001-10-01,66.05775213406048,-62.05775213406048
2001,11,0,26.1,10.9,Cogotí,2001-11-01,78.37387270794558,-78.37387270794558
2001,12,0,28,14,Cogotí,2001-12-01,100.56619779268588,-100.56619779268588
2002,1,0,27.9,15.8,Cogotí,2002-01-01,119.41846415680477,-119.41846415680477
2002,2,0,28.7,13.9,Cogotí,2002-02-01,163.21766064407274,-163.21766064407274
2002,3,0,28.5,15.9,Cogotí,2002-03-01,168.00872224889912,-168.00872224889912
2002,4,7.6,23.6,12,Cogotí,2002-04-01,155.16917681058376,-147.56917681058377
2002,5,101.2,20.5,10,Cogotí,2002-05-01,134.6231683483353,-33.423168348335295
2002,6,103.5,18.3,6.9,Cogotí,2002-06-01,106.61720686870574,-3.117206868705736
2002,7,101.1,19.3,7,Cogotí,2002-07-01,107.28303925285495,-6.183039252854954
2002,8,53.7,20.3,8.6,Cogotí,2002-08-01,82.98355051705276,-29.28355051705276
2002,9,0,22.7,9.6,Cogotí,2002-09-01,74.49138086433017,-74.49138086433017
2002,10,0,25.9,11,Cogotí,2002-10-01,70.73010794874122,-70.73010794874122
2002,11,0,27,11.9,Cogotí,2002-11-01,80.1599871535977,-80.1599871535977
2002,12,0,27.3,12.8,Cogotí,2002-12-01,99.84036778176367,-99.84036778176367
2003,1,0,29.3,14.2,Cogotí,2003-01-01,133.0670613635781,-133.0670613635781
2003,2,0,28.4,14.2,Cogotí,2003-02-01,159.87496537517455,-159.87496537517455
2003,3,0,28,12.7,Cogotí,2003-03-01,176.5740273826916,-176.5740273826916
2003,4,0,26.1,11.5,Cogotí,2003-04-01,178.97154072738743,-178.97154072738743
2003,5,64.3,24.1,8.7,Cogotí,2003-05-01,168.70974171896012,-104.40974171896012
2003,6,26.2,20.9,10.2,Cogotí,2003-06-01,113.31542151180577,-87.11542151180576
2003,7,13.1,19.4,7.4,Cogotí,2003-07-01,106.8225832750634,-93.7225832750634
2003,8,6.4,21.2,7.2,Cogotí,2003-08-01,90.07066285293142,-83.67066285293141
2003,9,0,25.1,10,Cogotí,2003-09-01,83.27382055632485,-83.27382055632485
2003,10,0,26.6,10.6,Cogotí,2003-10-01,73.59775225402404,-73.59775225402404
2003,11,0,27.3,12.7,Cogotí,2003-11-01,79.98547273115572,-79.98547273115572
2003,12,0,28.8,13.1,Cogotí,2003-12-01,106.3598754877025,-106.3598754877025
2004,1,0,28.8,13.5,Cogotí,2004-01-01,131.91335985050412,-131.91335985050412
2004,2,0,28.7,13.3,Cogotí,2004-02-01,165.21581606041747,-165.21581606041747
2004,3,9,28,15.3,Cogotí,2004-03-01,166.35483697450638,-157.35483697450638
2004,4,23.3,25.3,13.1,Cogotí,2004-04-01,165.38956425255574,-142.08956425255573
2004,5,0,18.7,6.5,Cogotí,2004-05-01,133.47723236357658,-133.47723236357658
2004,6,19.4,21.9,7.1,Cogotí,2004-06-01,129.072782216249,-109.672782216249
2004,7,70.8,19.7,6.3,Cogotí,2004-07-01,111.43483513603769,-40.634835136037694
2004,8,68.9,18.9,7.1,Cogotí,2004-08-01,79.5904724768886,-10.690472476888601
2004,9,0,23.5,8.4,Cogotí,2004-09-01,79.50470845193672,-79.50470845193672
2004,10,0,25.2,10.9,Cogotí,2004-10-01,68.526784617672,-68.526784617672
2004,11,2,26.1,13,Cogotí,2004-11-01,74.86333018726785,-72.86333018726785
2004,12,0,29,15.9,Cogotí,2004-12-01,100.9154868499731,-100.9154868499731
2005,1,0,29.4,15.9,Cogotí,2005-01-01,128.68295190875568,-128.68295190875568
2005,2,0,29.4,15.4,Cogotí,2005-02-01,163.21106728259343,-163.21106728259343
2005,3,0.5,27.4,13.6,Cogotí,2005-03-01,168.35455927808817,-167.85455927808817
2005,4,0,26.6,10.7,Cogotí,2005-04-01,186.00411760955632,-186.00411760955632
2005,5,35.9,21.4,9.9,Cogotí,2005-05-01,142.59317407246866,-106.69317407246865
2005,6,3.2,21.9,10.2,Cogotí,2005-06-01,120.2687771982242,-117.0687771982242
2005,7,2.9,18.7,6.3,Cogotí,2005-07-01,105.4560087381111,-102.55600873811109
2005,8,29.7,21.8,8.9,Cogotí,2005-08-01,89.56694278609898,-59.866942786098974
2005,9,17.8,20.9,7,Cogotí,2005-09-01,71.75988404630564,-53.959884046305646
2005,10,5.5,23.8,8.6,Cogotí,2005-10-01,67.00448704847767,-61.50448704847767
2005,11,0,29,11.9,Cogotí,2005-11-01,87.59360144137251,-87.59360144137251
2005,12,0,27.4,13.4,Cogotí,2005-12-01,99.01105040413923,-99.01105040413923
2006,1,0,29.8,14.3,Cogotí,2006-01-01,135.84065888477517,-135.84065888477517
2006,2,0,29.1,14.8,Cogotí,2006-02-01,163.10402766331154,-163.10402766331154
2006,3,0,27.4,12.1,Cogotí,2006-03-01,173.79697845924164,-173.79697845924164
2006,4,0.2,25.9,9.6,Cogotí,2006-04-01,183.67915417586232,-183.47915417586233
2006,5,0.3,23.7,9.2,Cogotí,2006-05-01,163.94503584163172,-163.6450358416317
2006,6,45.5,21.6,7.9,Cogotí,2006-06-01,125.14473067841769,-79.64473067841769
2006,7,64.9,19.4,7.9,Cogotí,2006-07-01,105.41136305643123,-40.51136305643122
2006,8,0,21,7.3,Cogotí,2006-08-01,88.96117465411591,-88.96117465411591
2006,9,0,25.2,8.8,Cogotí,2006-09-01,85.43420185144636,-85.43420185144636
2006,10,8.6,25.6,10.4,Cogotí,2006-10-01,70.55178342163235,-61.95178342163235
2006,11,0,26.6,12,Cogotí,2006-11-01,78.50426027317137,-78.50426027317137
2006,12,0,28.3,14.3,Cogotí,2006-12-01,101.34377148695926,-101.34377148695926
2007,1,0,29,14.5,Cogotí,2007-01-01,130.39654773624227,-130.39654773624227
2007,2,0,28.3,13.8,Cogotí,2007-02-01,160.5219985117875,-160.5219985117875
2007,3,0.2,27.2,12.7,Cogotí,2007-03-01,170.09342340074255,-169.89342340074256
2007,4,0,25.1,10.6,Cogotí,2007-04-01,173.7280715649575,-173.7280715649575
2007,5,0.5,21.3,7.9,Cogotí,2007-05-01,149.09088869199545,-148.59088869199545
2007,6,32.7,19.5,7.2,Cogotí,2007-06-01,113.47805886788976,-80.77805886788975
2007,7,2.5,21.2,7.6,Cogotí,2007-07-01,117.36623825309105,-114.86623825309105
2007,8,21.2,18.4,5.2,Cogotí,2007-08-01,80.89991016315727,-59.69991016315727
2007,9,0,20.6,6,Cogotí,2007-09-01,72.03895684837103,-72.03895684837103
2007,10,0,24.1,8.6,Cogotí,2007-10-01,67.96099566578765,-67.96099566578765
2007,11,0,26.1,10.4,Cogotí,2007-11-01,79.1039159800429,-79.1039159800429
2007,12,0,26.2,11.8,Cogotí,2007-12-01,96.73538220698894,-96.73538220698894
2008,1,0,27.3,14.2,Cogotí,2008-01-01,120.80798338156269,-120.80798338156269
2008,2,0,27.9,14.3,Cogotí,2008-02-01,155.66056029822263,-155.66056029822263
2008,3,0,27.6,13.1,Cogotí,2008-03-01,171.89573782088289,-171.89573782088289
2008,4,0,24.2,9.4,Cogotí,2008-04-01,170.34658050131884,-170.34658050131884
2008,5,14,21.9,7.3,Cogotí,2008-05-01,155.6234834196072,-141.6234834196072
2008,6,45,19.9,6.2,Cogotí,2008-06-01,118.60875396095814,-73.60875396095814
2008,7,39.5,17.1,5.5,Cogotí,2008-07-01,97.95798493449034,-58.45798493449034
2008,8,59.7,19.8,6.8,Cogotí,2008-08-01,84.35317384603192,-24.65317384603192
2008,9,3,20.9,7.6,Cogotí,2008-09-01,70.85727605445241,-67.85727605445241
2008,10,0,25.4,9.9,Cogotí,2008-10-01,70.54809066917046,-70.54809066917046
2008,11,0,26.5,11.5,Cogotí,2008-11-01,78.9289520017828,-78.9289520017828
2008,12,0,27.9,13.5,Cogotí,2008-12-01,101.20413627633354,-101.20413627633354
2009,1,0,28.4,14.8,Cogotí,2009-01-01,125.80597868748218,-125.80597868748218
2009,2,0,29,14.3,Cogotí,2009-02-01,164.1213984133849,-164.1213984133849
2009,3,0,28.6,13.9,Cogotí,2009-03-01,177.16024434529194,-177.16024434529194
2009,4,0,26.5,11.4,Cogotí,2009-04-01,182.75626788891088,-182.75626788891088
2009,5,0.7,25,10.7,Cogotí,2009-05-01,169.46548036470247,-168.76548036470248
2009,6,59,20.8,8.3,Cogotí,2009-06-01,118.80386867147094,-59.80386867147094
2009,7,3,20.5,7.7,Cogotí,2009-07-01,112.80114994990853,-109.80114994990853
2009,8,53.3,21.8,9.2,Cogotí,2009-08-01,88.91988016606453,-35.61988016606453
2009,9,0,20.2,7.4,Cogotí,2009-09-01,68.53661736697882,-68.53661736697882
2009,10,0,25.3,10.3,Cogotí,2009-10-01,69.69454759075268,-69.69454759075268
2009,11,0,27.9,12.5,Cogotí,2009-11-01,82.58227546703361,-82.58227546703361
2009,12,0,28.9,14.8,Cogotí,2009-12-01,103.13570347092337,-103.13570347092337
2010,1,0,28.9,15.3,Cogotí,2010-01-01,127.40250125965834,-127.40250125965834
2010,2,0,27.8,13.8,Cogotí,2010-02-01,156.7151044056743,-156.7151044056743
2010,4,0,25.8,11,Cogotí,2010-04-01,164.78815573094022,-164.78815573094022
2010,5,43.8,22.9,9.9,Cogotí,2010-05-01,157.80626675279052,-114.00626675279052
2010,6,67.7,18.4,7.8,Cogotí,2010-06-01,126.4634734933387,-58.763473493338694
2010,7,19.2,17.5,6,Cogotí,2010-07-01,104.08968563631888,-84.88968563631887
2010,8,7.5,20.1,6.7,Cogotí,2010-08-01,112.88204078715506,-105.38204078715506
2010,9,14.3,23.3,9.5,Cogotí,2010-09-01,95.57295452932681,-81.27295452932681
2010,10,0,24.3,10.3,Cogotí,2010-10-01,79.61625270881767,-79.61625270881767
2010,11,7,26.1,11.8,Cogotí,2010-11-01,70.2471223068186,-63.247122306818596
2010,12,0,26.9,12.9,Cogotí,2010-12-01,78.1174856384386,-78.1174856384386
2011,1,0,28.7,15.2,Cogotí,2011-01-01,101.17199279889898,-101.17199279889898
2011,2,0,28,14.9,Cogotí,2011-02-01,123.00164326138355,-123.00164326138355
2011,4,0,25.5,11.4,Cogotí,2011-04-01,147.69884565296155,-147.69884565296155
2011,5,0,24.7,8.5,Cogotí,2011-05-01,163.83342666765768,-163.83342666765768
2011,6,188.8,18.6,8.1,Cogotí,2011-06-01,129.17520638669805,59.62479361330196
2011,7,42.8,17,7.2,Cogotí,2011-07-01,117.66245896906149,-74.86245896906149
2011,8,11.6,19.4,8.3,Cogotí,2011-08-01,109.53085940703752,-97.93085940703753
2011,9,0,24.8,10.4,Cogotí,2011-09-01,132.7707373897251,-132.7707373897251
2011,10,0.9,24.8,10.1,Cogotí,2011-10-01,101.66867213070167,-100.76867213070166
2011,11,0,26.9,11.6,Cogotí,2011-11-01,87.85460414554505,-87.85460414554505
2011,12,0,27.7,14.2,Cogotí,2011-12-01,71.96838662923264,-71.96838662923264
2012,1,0,28.6,14.4,Cogotí,2012-01-01,82.01241690898351,-82.01241690898351
2012,2,0,29.7,14.2,Cogotí,2012-02-01,108.4074850384751,-108.4074850384751
2012,3,0,29.3,13.8,Cogotí,2012-03-01,134.136259149709,-134.136259149709
2012,4,3.6,24.5,11.3,Cogotí,2012-04-01,140.73908252921174,-137.13908252921175
2012,5,6.3,24.2,9.8,Cogotí,2012-05-01,156.259724766054,-149.959724766054
2012,7,0,22,6.9,Cogotí,2012-07-01,160.37794937190137,-160.37794937190137
2012,8,26.8,19.7,6.6,Cogotí,2012-08-01,140.8153488012747,-114.0153488012747
2012,9,0,22.5,8.8,Cogotí,2012-09-01,128.60495364648457,-128.60495364648457
2012,10,0.9,23.6,9.5,Cogotí,2012-10-01,127.48355242771066,-126.58355242771066
2012,11,0,26.1,11.5,Cogotí,2012-11-01,105.20269756569878,-105.20269756569878
2012,12,0,28.4,13.3,Cogotí,2012-12-01,91.04761427162532,-91.04761427162532
2013,1,0,28.8,15.5,Cogotí,2013-01-01,73.645426211631,-73.645426211631
2013,2,0,30.2,16.7,Cogotí,2013-02-01,83.93318921167888,-83.93318921167888
2013,3,0,28.5,13.8,Cogotí,2013-03-01,103.44807571824695,-103.44807571824695
2013,4,0,25.2,10.5,Cogotí,2013-04-01,118.34606061923776,-118.34606061923776
2013,5,82.1,21.4,8.9,Cogotí,2013-05-01,126.40666087653287,-44.306660876532874
2013,6,15.3,17.6,8.9,Cogotí,2013-06-01,108.36968121775624,-93.06968121775624
2013,7,5.1,18.8,8.6,Cogotí,2013-07-01,128.74699559188213,-123.64699559188213
2013,8,3.5,21.7,9.3,Cogotí,2013-08-01,147.40383074846054,-143.90383074846054
2013,9,0,22.9,10.7,Cogotí,2013-09-01,125.53282596004702,-125.53282596004702
2013,10,0,23.6,11.8,Cogotí,2013-10-01,120.52779624561612,-120.52779624561612
2013,11,0,26.8,12.4,Cogotí,2013-11-01,106.76335452076277,-106.76335452076277
2013,12,0,27.7,15.5,Cogotí,2013-12-01,83.4270209136886,-83.4270209136886
2014,1,0,29.8,16.9,Cogotí,2014-01-01,74.7081308014638,-74.7081308014638
2014,2,0,25.9,14.3,Cogotí,2014-02-01,71.48436979133515,-71.48436979133515
2014,3,0,25.5,12.8,Cogotí,2014-03-01,91.21632906837425,-91.21632906837425
2014,4,0,22.8,10.5,Cogotí,2014-04-01,104.61100793193825,-104.61100793193825
2014,5,0,21.1,10.7,Cogotí,2014-05-01,117.92505958649781,-117.92505958649781
2014,6,64.6,16,6.4,Cogotí,2014-06-01,106.32127584015885,-41.72127584015885
2014,7,0,17.9,8,Cogotí,2014-07-01,123.81953850117311,-123.81953850117311
2014,8,3.5,20,8.7,Cogotí,2014-08-01,135.85445766370015,-132.35445766370015
2014,9,5,17.3,7.6,Cogotí,2014-09-01,97.86165083799577,-92.86165083799577
2014,10,0,22.8,10.9,Cogotí,2014-10-01,118.13935048760133,-118.13935048760133
2014,11,0,26.9,15.1,Cogotí,2014-11-01,100.26332247088564,-100.26332247088564
2014,12,0,28.8,17.3,Cogotí,2014-12-01,83.97917030039433,-83.97917030039433
2015,1,0,27.6,17,Cogotí,2015-01-01,65.99339652376368,-65.99339652376368
2015,2,0,27.8,16.3,Cogotí,2015-02-01,74.83764870303705,-74.83764870303705
2015,3,19.5,27.6,16.7,Cogotí,2015-03-01,91.3663593022604,-71.8663593022604
2015,4,0,26.2,15.2,Cogotí,2015-04-01,110.55863718762023,-110.55863718762023
2015,5,0.3,23.6,10.9,Cogotí,2015-05-01,135.53436226787298,-135.23436226787297
2015,6,0,22.3,9.2,Cogotí,2015-06-01,143.68609346560268,-143.68609346560268
2015,7,54.2,19.4,8.7,Cogotí,2015-07-01,133.3299723621509,-79.1299723621509
2015,8,108.9,18.7,7.3,Cogotí,2015-08-01,130.7244539009468,-21.824453900946793
2015,9,6.6,19.9,6.8,Cogotí,2015-09-01,117.11027218210052,-110.51027218210052
2015,10,52,22.2,8.3,Cogotí,2015-10-01,121.78581958332721,-69.78581958332721
2015,11,0,23.6,8.8,Cogotí,2015-11-01,98.3963837102789,-98.3963837102789
2015,12,0,27.3,11.7,Cogotí,2015-12-01,89.31033728608348,-89.31033728608348
2016,1,0,27.4,13,Cogotí,2016-01-01,72.89001145118631,-72.89001145118631
2016,2,0,27.9,12.8,Cogotí,2016-02-01,82.09673852106718,-82.09673852106718
2016,3,0,26.8,11.5,Cogotí,2016-03-01,100.11898666648098,-100.11898666648098
2016,4,4.6,22.1,9.5,Cogotí,2016-04-01,103.2666656787215,-98.6666656787215
2016,5,11.5,19.5,8.8,Cogotí,2016-05-01,113.40241026249936,-101.90241026249936
2016,6,38.5,20,6.2,Cogotí,2016-06-01,135.82652432618602,-97.32652432618602
2016,7,75.2,18.4,5.9,Cogotí,2016-07-01,135.5121690537237,-60.31216905372371
2016,8,0,22.5,5.8,Cogotí,2016-08-01,164.12804337069952,-164.12804337069952
2016,9,0,24.1,6.5,Cogotí,2016-09-01,144.23996861077916,-144.23996861077916
2016,10,1.8,24.2,9.3,Cogotí,2016-10-01,131.813243002819,-130.013243002819
2016,11,0,25.4,10.6,Cogotí,2016-11-01,103.60560402435247,-103.60560402435247
